Virus,Probe Set ID,weight
H1N1,203663_s_at,0.019645373179970397
H1N1,209511_at,0.019645373179970397
H1N1,203647_s_at,0.019645373179970397
H1N1,201519_at,0.019645373179970397
H1N1,203517_at,0.019645373179970397
H1N1,212434_at,0.019645373179970397
H1N1,203335_at,0.019645373179970397
H1N1,208717_at,0.019645373179970397
H1N1,211662_s_at,0.019645373179970397
H1N1,219220_x_at,0.019645373179970397
H1N1,202282_at,0.019645373179970397
H1N1,217960_s_at,0.019645373179970397
H1N1,201754_at,0.019645373179970397
H1N1,208308_s_at,0.019645373179970397
H1N1,217307_at,0.019645373179970397
H1N1,201119_s_at,0.019645373179970397
H1N1,211025_x_at,0.019645373179970397
H1N1,213840_s_at,0.019645373179970397
H1N1,207809_s_at,0.019645373179970397
H1N1,211833_s_at,0.019645373179970397
H1N1,215919_s_at,0.019645373179970397
H1N1,218285_s_at,0.019645373179970397
H1N1,205565_s_at,0.019645373179970397
H1N1,209036_s_at,0.019645373179970397
H1N1,213738_s_at,0.019645373179970397
H1N1,218890_x_at,0.019645373179970397
H1N1,214274_s_at,0.019645373179970397
H1N1,212085_at,0.019645373179970397
H1N1,213758_at,0.019645373179970397
H1N1,201282_at,0.019645373179970397
H1N1,200691_s_at,0.019645373179970397
H1N1,207088_s_at,0.019645373179970397
H1N1,202471_s_at,0.019645373179970397
H1N1,208660_at,0.019645373179970397
H1N1,216591_s_at,0.019645373179970397
H1N1,219822_at,0.019645373179970397
H1N1,214821_at,0.019645373179970397
H1N1,203633_at,0.019645373179970397
H1N1,200789_at,0.019645373179970397
H1N1,217646_at,0.019645373179970397
H1N1,201093_x_at,0.019645373179970397
H1N1,202077_at,0.019645373179970397
H1N1,208714_at,0.019645373179970397
H1N1,202486_at,0.019645373179970397
H1N1,203658_at,0.019645373179970397
H1N1,214306_at,0.019645373179970397
H1N1,210045_at,0.019645373179970397
H1N1,200030_s_at,0.019645373179970397
H1N1,213041_s_at,0.019645373179970397
H1N1,201903_at,0.019645373179970397
H1N1,200979_at,0.019645373179970397
H1N1,203858_s_at,0.019645373179970397
H1N1,203339_at,0.019645373179970397
H1N1,201242_s_at,0.019645373179970397
H1N1,221789_x_at,0.019645373179970397
H1N1,201403_s_at,0.019645373179970397
H1N1,218200_s_at,0.019645373179970397
H1N1,205530_at,0.019645373179970397
H1N1,201527_at,0.019645373179970397
H1N1,213366_x_at,0.019645373179970397
H1N1,210014_x_at,0.019645373179970397
H1N1,203089_s_at,0.019645373179970397
H1N1,214241_at,0.019645373179970397
H1N1,201135_at,0.019645373179970397
H1N1,203606_at,0.019645373179970397
H1N1,201066_at,0.019645373179970397
H1N1,203189_s_at,0.019645373179970397
H1N1,202942_at,0.019645373179970397
H1N1,218188_s_at,0.019645373179970397
H1N1,202003_s_at,0.019645373179970397
H1N1,208764_s_at,0.019645373179970397
H1N1,221692_s_at,0.019645373179970397
H1N1,203032_s_at,0.019645373179970397
H1N1,200657_at,0.019645373179970397
H1N1,200710_at,0.019645373179970397
H1N1,212088_at,0.019645373179970397
H1N1,201600_at,0.019645373179970397
H3N2,208900_s_at,-0.0011304509106123827
H3N2,209936_at,-0.0011304509106123827
H3N2,202082_s_at,-0.0011304509106123827
H3N2,215819_s_at,-0.0011304509106123827
H3N2,396_f_at,-0.0011304509106123827
H3N2,213274_s_at,-0.0011304509106123827
H3N2,210655_s_at,-0.0011304509106123827
H3N2,220807_at,-0.0011304509106123827
H3N2,207042_at,-0.0011304509106123827
H3N2,209890_at,-0.0011304509106123827
H3N2,201039_s_at,-0.0011304509106123827
H3N2,40093_at,-0.0011304509106123827
H3N2,214407_x_at,-0.0011304509106123827
H3N2,205967_at,-0.0011304509106123827
H3N2,210504_at,-0.0011304509106123827
H3N2,204467_s_at,-0.0011304509106123827
H3N2,208416_s_at,-0.0011304509106123827
H3N2,203192_at,-0.0011304509106123827
H3N2,204144_s_at,-0.0011304509106123827
H3N2,221063_x_at,-0.0011304509106123827
H3N2,221478_at,-0.0011304509106123827
H3N2,207854_at,-0.0011304509106123827
H3N2,635_s_at,-0.0011304509106123827
H3N2,202201_at,-0.0011304509106123827
H3N2,215819_s_at,-0.0011304509106123827
H3N2,210746_s_at,-0.0011304509106123827
H3N2,212430_at,-0.0011304509106123827
H3N2,221748_s_at,-0.0011304509106123827
H3N2,207793_s_at,-0.0011304509106123827
H3N2,206834_at,-0.0011304509106123827
H3N2,204638_at,-0.0011304509106123827
H3N2,208459_s_at,-0.0011304509106123827
H3N2,213096_at,-0.0011304509106123827
H3N2,202219_at,-0.0011304509106123827
H3N2,39729_at,-0.0011304509106123827
H3N2,203040_s_at,-0.0011304509106123827
H3N2,205389_s_at,-0.0011304509106123827
H3N2,202129_s_at,-0.0011304509106123827
H3N2,201886_at,-0.0011304509106123827
H3N2,221237_s_at,-0.0011304509106123827
H3N2,210446_at,-0.0011304509106123827
H3N2,209930_s_at,-0.0011304509106123827
H3N2,201250_s_at,-0.0011304509106123827
H3N2,218978_s_at,-0.0011304509106123827
H3N2,202151_s_at,-0.0011304509106123827
H3N2,202124_s_at,-0.0011304509106123827
H3N2,202074_s_at,-0.0011304509106123827
H3N2,221627_at,-0.0011304509106123827
H3N2,218208_at,-0.0011304509106123827
H3N2,203115_at,-0.0011304509106123827
H3N2,216925_s_at,-0.0011304509106123827
H3N2,202974_at,-0.0011304509106123827
H3N2,214433_s_at,-0.0011304509106123827
H3N2,219657_s_at,-0.0011304509106123827
H3N2,217878_s_at,-0.0011304509106123827
H3N2,221809_at,-0.0011304509106123827
H3N2,210638_s_at,-0.0011304509106123827
H3N2,210357_s_at,-0.0011304509106123827
H3N2,206937_at,-0.0011304509106123827
H3N2,204476_s_at,-0.0011304509106123827
H3N2,207667_s_at,-0.0011304509106123827
H3N2,208886_at,-0.0011304509106123827
H3N2,208997_s_at,-0.0011304509106123827
H3N2,212355_at,-0.0011304509106123827
H3N2,220604_x_at,-0.0011304509106123827
H3N2,201333_s_at,-0.0011304509106123827
H3N2,218489_s_at,-0.0011304509106123827
H3N2,210088_x_at,-0.0011304509106123827
H3N2,207043_s_at,-0.0011304509106123827
H3N2,220483_s_at,-0.0011304509106123827
H3N2,211821_x_at,-0.0011304509106123827
H3N2,221425_s_at,-0.0011304509106123827
H3N2,219672_at,-0.0011304509106123827
H3N2,32259_at,-0.0011304509106123827
H3N2,202947_s_at,-0.0011304509106123827
H3N2,205592_at,-0.0011304509106123827
H3N2,208677_s_at,-0.0011304509106123827
H3N2,206146_s_at,-0.0011304509106123827
H3N2,201412_at,-0.0011304509106123827
H3N2,205927_s_at,-0.0011304509106123827
H3N2,221824_s_at,-0.0011304509106123827
H3N2,211560_s_at,-0.0011304509106123827
H3N2,59644_at,-0.0011304509106123827
H3N2,217735_s_at,-0.0011304509106123827
H3N2,220306_at,-0.0011304509106123827
H3N2,209845_at,-0.0011304509106123827
H3N2,216063_at,-0.0011304509106123827
H3N2,215449_at,-0.0011304509106123827
H3N2,215047_at,-0.0011304509106123827
H3N2,206077_at,-0.0011304509106123827
H3N2,209301_at,-0.0011304509106123827
H3N2,200958_s_at,-0.0011304509106123827
H3N2,205950_s_at,-0.0011304509106123827
H3N2,201735_s_at,-0.0011304509106123827
H3N2,206302_s_at,-0.0011304509106123827
H3N2,200896_x_at,-0.0011304509106123827
H3N2,219905_at,-0.0011304509106123827
H3N2,218387_s_at,-0.0011304509106123827
H3N2,203911_at,-0.0011304509106123827
H3N2,221932_s_at,-0.0011304509106123827
H3N2,212802_s_at,-0.0011304509106123827
H3N2,200840_at,0.0020530760587111514
H3N2,201619_at,0.0020530760587111514
H3N2,213588_x_at,0.0020530760587111514
H3N2,204559_s_at,0.0020530760587111514
H3N2,201252_at,0.0020530760587111514
H3N2,201400_at,0.0020530760587111514
H3N2,201115_at,0.0020530760587111514
H3N2,206158_s_at,0.0020530760587111514
H3N2,211501_s_at,0.0020530760587111514
H3N2,204853_at,0.0020530760587111514
H3N2,202077_at,0.0020530760587111514
H3N2,201573_s_at,0.0020530760587111514
H3N2,211623_s_at,0.0020530760587111514
H3N2,210180_s_at,0.0020530760587111514
H3N2,211746_x_at,0.0020530760587111514
H3N2,208896_at,0.0020530760587111514
H3N2,202836_s_at,0.0020530760587111514
H3N2,212019_at,0.0020530760587111514
H3N2,201459_at,0.0020530760587111514
H3N2,208852_s_at,0.0020530760587111514
H3N2,207614_s_at,0.0020530760587111514
H3N2,201129_at,0.0020530760587111514
H3N2,201512_s_at,0.0020530760587111514
H3N2,201477_s_at,0.0020530760587111514
H3N2,213226_at,0.0020530760587111514
H3N2,208754_s_at,0.0020530760587111514
H3N2,200627_at,0.0020530760587111514
H3N2,200052_s_at,0.0020530760587111514
H3N2,200022_at,0.0020530760587111514
H3N2,203663_s_at,0.0020530760587111514
H3N2,202146_at,0.0020530760587111514
H3N2,200658_s_at,0.0020530760587111514
H3N2,216237_s_at,0.0020530760587111514
H3N2,212519_at,0.0020530760587111514
H3N2,212160_at,0.0020530760587111514
H3N2,217724_at,0.0020530760587111514
H3N2,205292_s_at,0.0020530760587111514
H3N2,204126_s_at,0.0020530760587111514
H3N2,209609_s_at,0.0020530760587111514
H3N2,201386_s_at,0.0020530760587111514
H3N2,201770_at,0.0020530760587111514
H3N2,201600_at,0.0020530760587111514
H3N2,204459_at,0.0020530760587111514
H3N2,208828_at,0.0020530760587111514
H3N2,208692_at,0.0020530760587111514
H3N2,201873_s_at,0.0020530760587111514
H3N2,200681_at,0.0020530760587111514
H3N2,204023_at,0.0020530760587111514
H3N2,208805_at,0.0020530760587111514
H3N2,202246_s_at,0.0020530760587111514
H3N2,214805_at,0.0020530760587111514
H3N2,200820_at,0.0020530760587111514
H3N2,201143_s_at,0.0020530760587111514
H3N2,201435_s_at,0.0020530760587111514
H3N2,202200_s_at,0.0020530760587111514
H3N2,203023_at,0.0020530760587111514
H3N2,214422_at,0.0020530760587111514
H3N2,209449_at,0.0020530760587111514
H3N2,200934_at,0.0020530760587111514
H3N2,201456_s_at,0.0020530760587111514
H3N2,209520_s_at,0.0020530760587111514
H3N2,200004_at,0.0020530760587111514
H3N2,210983_s_at,0.0020530760587111514
H3N2,222011_s_at,0.0020530760587111514
H3N2,205895_s_at,0.0020530760587111514
H3N2,200875_s_at,0.0020530760587111514
H3N2,204252_at,0.0020530760587111514
H3N2,200043_at,0.0020530760587111514
H3N2,200024_at,0.0020530760587111514
H3N2,201088_at,0.0020530760587111514
H3N2,201404_x_at,0.0020530760587111514
H3N2,200030_s_at,0.0020530760587111514
H3N2,200749_at,0.0020530760587111514
H3N2,201923_at,0.0020530760587111514
H3N2,202690_s_at,0.0020530760587111514
H3N2,210027_s_at,0.0020530760587111514
H3N2,209104_s_at,0.0020530760587111514
H3N2,222034_at,0.0020530760587111514
H3N2,217140_s_at,0.0020530760587111514
H3N2,211929_at,0.0020530760587111514
H3N2,200877_at,0.0020530760587111514
H3N2,214214_s_at,0.0020530760587111514
H3N2,208152_s_at,0.0020530760587111514
H3N2,201517_at,0.0020530760587111514
H3N2,200060_s_at,0.0020530760587111514
H3N2,221264_s_at,0.0020530760587111514
H3N2,208846_s_at,0.0020530760587111514
H3N2,217466_x_at,0.0020530760587111514
H3N2,204744_s_at,0.0020530760587111514
H3N2,214167_s_at,0.0020530760587111514
H3N2,211784_s_at,0.0020530760587111514
H3N2,200812_at,0.0020530760587111514
H3N2,200792_at,0.0020530760587111514
H3N2,221480_at,0.0020530760587111514
H3N2,200037_s_at,0.0020530760587111514
H3N2,200687_s_at,0.0020530760587111514
H3N2,200028_s_at,0.0020530760587111514
H3N2,203401_at,0.0020530760587111514
H3N2,212426_s_at,0.0020530760587111514
H3N2,201177_s_at,0.0020530760587111514
H3N2,214882_s_at,0.0020530760587111514
H3N2,206055_s_at,0.0020530760587111514
H3N2,206621_s_at,0.0020530760587111514
H3N2,201629_s_at,0.0020530760587111514
H3N2,221919_at,0.0020530760587111514
H3N2,208907_s_at,0.0020530760587111514
H3N2,202107_s_at,0.0020530760587111514
H3N2,200676_s_at,0.0020530760587111514
H3N2,208956_x_at,0.0020530760587111514
H3N2,201066_at,0.0020530760587111514
H3N2,217356_s_at,0.0020530760587111514
H3N2,202591_s_at,0.0020530760587111514
H3N2,208003_s_at,0.005533397636000831
H3N2,201464_x_at,0.005533397636000831
H3N2,202509_s_at,0.005533397636000831
H3N2,202014_at,0.005533397636000831
H3N2,203243_s_at,0.005533397636000831
H3N2,205290_s_at,0.005533397636000831
H3N2,204014_at,0.005533397636000831
H3N2,202068_s_at,0.005533397636000831
H3N2,204363_at,0.005533397636000831
H3N2,204621_s_at,0.005533397636000831
H3N2,212195_at,0.005533397636000831
H3N2,217654_at,0.005533397636000831
H3N2,204897_at,0.005533397636000831
H3N2,206035_at,0.005533397636000831
H3N2,203455_s_at,0.005533397636000831
H3N2,211434_s_at,0.005533397636000831
H3N2,207082_at,0.005533397636000831
H3N2,201170_s_at,0.005533397636000831
H3N2,201668_x_at,0.005533397636000831
H3N2,206359_at,0.005533397636000831
H3N2,213006_at,0.005533397636000831
H3N2,205798_at,0.005533397636000831
H3N2,207038_at,0.005533397636000831
H3N2,208200_at,0.005533397636000831
H3N2,207667_s_at,0.005533397636000831
H3N2,217523_at,0.005533397636000831
H3N2,209189_at,0.005533397636000831
H3N2,210228_at,0.005533397636000831
H3N2,213038_at,0.005533397636000831
H3N2,217998_at,0.005533397636000831
H3N2,202340_x_at,0.005533397636000831
H3N2,203470_s_at,0.005533397636000831
H3N2,203394_s_at,0.005533397636000831
H3N2,212930_at,0.005533397636000831
H3N2,218880_at,0.005533397636000831
H3N2,209802_at,0.005533397636000831
H3N2,205681_at,0.005533397636000831
H3N2,210663_s_at,0.005533397636000831
H3N2,202861_at,0.005533397636000831
H3N2,202284_s_at,0.005533397636000831
H3N2,208711_s_at,0.005533397636000831
H3N2,209305_s_at,0.005533397636000831
H3N2,209878_s_at,0.005533397636000831
H3N2,206907_at,0.005533397636000831
H3N2,219522_at,0.005533397636000831
H3N2,201146_at,0.005533397636000831
H3N2,207196_s_at,0.005533397636000831
H3N2,202076_at,0.005533397636000831
H3N2,202638_s_at,0.005533397636000831
H3N2,211668_s_at,0.005533397636000831
H3N2,202672_s_at,0.005533397636000831
H3N2,219677_at,0.005533397636000831
H3N2,205266_at,0.005533397636000831
H3N2,216598_s_at,0.005533397636000831
H3N2,202627_s_at,0.005533397636000831
H3N2,201694_s_at,0.005533397636000831
H3N2,210764_s_at,0.005533397636000831
H3N2,201328_at,0.005533397636000831
H3N2,218534_s_at,0.05164732495435853
H3N2,217951_s_at,0.05164732495435853
H3N2,203243_s_at,0.05164732495435853
H3N2,203628_at,0.05164732495435853
H3N2,210612_s_at,0.05164732495435853
H3N2,203424_s_at,0.05164732495435853
H3N2,208859_s_at,0.05164732495435853
H3N2,216836_s_at,0.05164732495435853
H3N2,214464_at,0.05164732495435853
H3N2,202068_s_at,0.05164732495435853
H3N2,204363_at,0.05164732495435853
H3N2,212290_at,0.05164732495435853
H3N2,205891_at,0.05164732495435853
H3N2,201626_at,0.05164732495435853
H3N2,206953_s_at,0.05164732495435853
H3N2,215076_s_at,0.05164732495435853
H3N2,208167_s_at,0.05164732495435853
H3N2,217430_x_at,0.05164732495435853
H3N2,201170_s_at,0.05164732495435853
H3N2,214814_at,0.05164732495435853
H3N2,205438_at,0.05164732495435853
H3N2,211711_s_at,0.05164732495435853
H3N2,211026_s_at,0.05164732495435853
H3N2,211783_s_at,0.05164732495435853
H3N2,208927_at,0.05164732495435853
H3N2,208930_s_at,0.01352753695230867
H3N2,201970_s_at,0.01352753695230867
H3N2,217833_at,0.01352753695230867
H3N2,201589_at,0.01352753695230867
H3N2,209257_s_at,0.01352753695230867
H3N2,208835_s_at,0.01352753695230867
H3N2,214794_at,0.01352753695230867
H3N2,202183_s_at,0.01352753695230867
H3N2,209408_at,0.01352753695230867
H3N2,202412_s_at,0.01352753695230867
H3N2,219990_at,0.01352753695230867
H3N2,210457_x_at,0.01352753695230867
H3N2,201115_at,0.01352753695230867
H3N2,220085_at,0.01352753695230867
H3N2,203145_at,0.01352753695230867
H3N2,222036_s_at,0.01352753695230867
H3N2,202284_s_at,0.01352753695230867
H3N2,201912_s_at,0.01352753695230867
H3N2,209482_at,0.01352753695230867
H3N2,201291_s_at,0.01352753695230867
H3N2,220997_s_at,0.01352753695230867
H3N2,201013_s_at,0.01352753695230867
H3N2,212126_at,0.01352753695230867
H3N2,202338_at,0.01352753695230867
H3N2,208694_at,0.01352753695230867
H3N2,219258_at,0.01352753695230867
H3N2,213523_at,0.01352753695230867
H3N2,218741_at,0.01352753695230867
H3N2,209849_s_at,0.01352753695230867
H3N2,202483_s_at,0.01352753695230867
H3N2,208079_s_at,0.01352753695230867
H3N2,217304_at,0.01352753695230867
H3N2,213903_s_at,0.01352753695230867
H3N2,209891_at,0.01352753695230867
H3N2,208691_at,0.01352753695230867
H3N2,204846_at,-0.041194734044608765
H3N2,208453_s_at,-0.041194734044608765
H3N2,209185_s_at,-0.041194734044608765
H3N2,218880_at,-0.041194734044608765
H3N2,212665_at,-0.041194734044608765
H3N2,205197_s_at,-0.041194734044608765
H3N2,201041_s_at,-0.041194734044608765
H3N2,204430_s_at,-0.041194734044608765
H3N2,205724_at,-0.041194734044608765
H3N2,217356_s_at,-0.041194734044608765
H3N2,219107_at,-0.041194734044608765
H3N2,212366_at,-0.041194734044608765
H3N2,214424_s_at,-0.041194734044608765
H3N2,212859_x_at,-0.041194734044608765
H3N2,212185_x_at,-0.041194734044608765
H3N2,205480_s_at,-0.041194734044608765
H3N2,219195_at,-0.041194734044608765
H3N2,202733_at,-0.041194734044608765
H3N2,215233_at,-0.041194734044608765
H3N2,202464_s_at,-0.041194734044608765
H3N2,205466_s_at,-0.041194734044608765
H3N2,207022_s_at,-0.041194734044608765
H3N2,204298_s_at,-0.041194734044608765
H3N2,212488_at,-0.041194734044608765
H3N2,209822_s_at,-0.041194734044608765
H3N2,202934_at,-0.041194734044608765
H3N2,205493_s_at,-0.041194734044608765
H3N2,207785_s_at,-0.041194734044608765
H3N2,201893_x_at,-0.041194734044608765
H3N2,203186_s_at,-0.041194734044608765
H3N2,200632_s_at,-0.041194734044608765
H3N2,213010_at,-0.041194734044608765
H3N2,208430_s_at,-0.041194734044608765
H3N2,211607_x_at,-0.041194734044608765
H3N2,209112_at,-0.041194734044608765
H3N2,211919_s_at,-0.041194734044608765
H3N2,202769_at,-0.041194734044608765
H3N2,201690_s_at,-0.041194734044608765
H3N2,216308_x_at,-0.041194734044608765
H3N2,202887_s_at,-0.041194734044608765
H3N2,212097_at,-0.041194734044608765
H3N2,204595_s_at,-0.041194734044608765
H3N2,215543_s_at,-0.041194734044608765
H3N2,205207_at,-0.041194734044608765
H3N2,200920_s_at,-0.041194734044608765
H3N2,213093_at,-0.041194734044608765
H3N2,216321_s_at,-0.041194734044608765
H3N2,217294_s_at,-0.041194734044608765
H3N2,201968_s_at,-0.041194734044608765
H3N2,221564_at,0.056148103643226324
H3N2,205293_x_at,0.056148103643226324
H3N2,215891_s_at,0.056148103643226324
H3N2,203657_s_at,0.056148103643226324
H3N2,204803_s_at,0.056148103643226324
H3N2,221582_at,0.056148103643226324
H3N2,202587_s_at,0.056148103643226324
H3N2,213466_at,0.056148103643226324
H3N2,210778_s_at,0.056148103643226324
H3N2,209051_s_at,0.056148103643226324
H3N2,204043_at,0.056148103643226324
H3N2,211965_at,0.056148103643226324
H3N2,208200_at,0.056148103643226324
H3N2,210655_s_at,0.056148103643226324
H3N2,201464_x_at,0.056148103643226324
H3N2,202284_s_at,0.056148103643226324
H3N2,222087_at,0.056148103643226324
H3N2,206166_s_at,0.056148103643226324
H3N2,217973_at,0.056148103643226324
H3N2,203085_s_at,0.056148103643226324
H3N2,202017_at,0.056148103643226324
H3N2,210001_s_at,0.056148103643226324
H3N2,203455_s_at,0.056148103643226324
H3N2,204255_s_at,0.056148103643226324
H3N2,205531_s_at,0.056148103643226324
H3N2,221841_s_at,0.056148103643226324
H3N2,209230_s_at,0.056148103643226324
H3N2,219380_x_at,0.056148103643226324
H3N2,201030_x_at,0.056148103643226324
H3N2,204958_at,0.056148103643226324
H3N2,208890_s_at,0.056148103643226324
H3N2,209849_s_at,0.056148103643226324
H3N2,216396_s_at,0.056148103643226324
H3N2,200951_s_at,0.056148103643226324
H3N2,201835_s_at,0.056148103643226324
H3N2,219475_at,0.056148103643226324
H3N2,217716_s_at,0.056148103643226324
H3N2,214953_s_at,0.056148103643226324
H3N2,211899_s_at,0.056148103643226324
H3N2,209398_at,0.056148103643226324
H3N2,218424_s_at,0.056148103643226324
H3N2,213506_at,-1.559301007995803e-6
H3N2,203574_at,-1.559301007995803e-6
H3N2,212501_at,-1.559301007995803e-6
H3N2,202643_s_at,-1.559301007995803e-6
H3N2,207176_s_at,-1.559301007995803e-6
H3N2,204440_at,-1.559301007995803e-6
H3N2,204748_at,-1.559301007995803e-6
H3N2,204141_at,-1.559301007995803e-6
H3N2,204715_at,-1.559301007995803e-6
H3N2,202081_at,-1.559301007995803e-6
H3N2,203821_at,-1.559301007995803e-6
H3N2,215990_s_at,-1.559301007995803e-6
H3N2,208960_s_at,-1.559301007995803e-6
H3N2,210512_s_at,-1.559301007995803e-6
H3N2,217738_at,-1.559301007995803e-6
H3N2,221840_at,-1.559301007995803e-6
H3N2,218943_s_at,-1.559301007995803e-6
H3N2,202498_s_at,-1.559301007995803e-6
H3N2,203045_at,-1.559301007995803e-6
H3N2,36711_at,-1.559301007995803e-6
H3N2,204621_s_at,-1.559301007995803e-6
H3N2,212561_at,-1.559301007995803e-6
H3N2,211924_s_at,-1.559301007995803e-6
H3N2,201235_s_at,-1.559301007995803e-6
H3N2,201502_s_at,-1.559301007995803e-6
H3N2,201739_at,-1.559301007995803e-6
H3N2,216857_at,-1.559301007995803e-6
H3N2,212225_at,-1.559301007995803e-6
H3N2,203313_s_at,-1.559301007995803e-6
H3N2,212099_at,-1.559301007995803e-6
H3N2,211302_s_at,-1.559301007995803e-6
H3N2,208370_s_at,-1.559301007995803e-6
H3N2,209795_at,-1.559301007995803e-6
H3N2,208296_x_at,-1.559301007995803e-6
H3N2,209038_s_at,-1.559301007995803e-6
H3N2,211839_s_at,-1.559301007995803e-6
H3N2,210538_s_at,-1.559301007995803e-6
H3N2,219500_at,-1.559301007995803e-6
H3N2,209774_x_at,-1.559301007995803e-6
H3N2,205548_s_at,-1.559301007995803e-6
H3N2,219209_at,-1.559301007995803e-6
H3N2,221484_at,-1.559301007995803e-6
H3N2,204794_at,-1.559301007995803e-6
H3N2,209185_s_at,-1.559301007995803e-6
H3N2,218880_at,-1.559301007995803e-6
H3N2,205419_at,-1.559301007995803e-6
H3N2,212665_at,-1.559301007995803e-6
H3N2,201041_s_at,-1.559301007995803e-6
H3N2,213112_s_at,-1.559301007995803e-6
H3N2,213006_at,-1.559301007995803e-6
H3N2,209959_at,-1.559301007995803e-6
H3N2,203470_s_at,-1.559301007995803e-6
H3N2,203725_at,-1.559301007995803e-6
H3N2,1405_i_at,-1.559301007995803e-6
H3N2,208078_s_at,-1.559301007995803e-6
H3N2,210663_s_at,-1.559301007995803e-6
H3N2,202464_s_at,-1.559301007995803e-6
H3N2,216598_s_at,-1.559301007995803e-6
H3N2,218647_s_at,-1.559301007995803e-6
H3N2,216627_s_at,-1.559301007995803e-6
H3N2,205027_s_at,-1.559301007995803e-6
H3N2,200796_s_at,-1.559301007995803e-6
H3N2,202241_at,-1.559301007995803e-6
H3N2,218627_at,-1.559301007995803e-6
H3N2,219522_at,-1.559301007995803e-6
H3N2,209544_at,-1.559301007995803e-6
H3N2,204614_at,-1.559301007995803e-6
H3N2,210163_at,-1.559301007995803e-6
H3N2,216841_s_at,-1.559301007995803e-6
H3N2,202393_s_at,-1.559301007995803e-6
H3N2,212226_s_at,-1.559301007995803e-6
H3N2,213931_at,-1.559301007995803e-6
H3N2,203543_s_at,-1.559301007995803e-6
H3N2,218611_at,-1.559301007995803e-6
H3N2,209451_at,-1.559301007995803e-6
H3N2,203810_at,-1.559301007995803e-6
H3N2,204103_at,-1.559301007995803e-6
H3N2,203243_s_at,-1.559301007995803e-6
H3N2,205207_at,-1.559301007995803e-6
H3N2,200920_s_at,-1.559301007995803e-6
H3N2,213450_s_at,-1.559301007995803e-6
H3N2,205082_s_at,-0.023270609964912453
H3N2,202459_s_at,-0.023270609964912453
H3N2,207583_at,-0.023270609964912453
H3N2,212185_x_at,-0.023270609964912453
H3N2,220532_s_at,-0.023270609964912453
H3N2,200793_s_at,-0.023270609964912453
H3N2,218254_s_at,-0.023270609964912453
H3N2,210663_s_at,-0.023270609964912453
H3N2,200789_at,-0.023270609964912453
H3N2,204140_at,-0.023270609964912453
H3N2,221482_s_at,-0.023270609964912453
H3N2,210301_at,-0.023270609964912453
H3N2,219803_at,-0.023270609964912453
H3N2,203343_at,-0.023270609964912453
H3N2,201612_at,-0.023270609964912453
H3N2,208788_at,-0.023270609964912453
H3N2,207834_at,-0.023270609964912453
H3N2,220406_at,-0.023270609964912453
H3N2,214452_at,-0.023270609964912453
H3N2,208869_s_at,-0.023270609964912453
H3N2,211922_s_at,-0.023270609964912453
H3N2,213931_at,-0.023270609964912453
H3N2,205627_at,-0.023270609964912453
H3N2,201118_at,-0.023270609964912453
H3N2,204573_at,-0.023270609964912453
H3N2,205844_at,-0.023270609964912453
H3N2,205960_at,-0.023270609964912453
H3N2,202929_s_at,-0.023270609964912453
H3N2,205530_at,-0.023270609964912453
H3N2,203243_s_at,-0.023270609964912453
H3N2,212498_at,-0.023270609964912453
H3N2,205225_at,-0.023270609964912453
H3N2,221679_s_at,-0.023270609964912453
H3N2,201015_s_at,-0.023270609964912453
H3N2,206315_at,-0.008091763537349297
H3N2,203592_s_at,-0.008091763537349297
H3N2,202627_s_at,-0.008091763537349297
H3N2,202219_at,-0.008091763537349297
H3N2,214701_s_at,-0.008091763537349297
H3N2,201042_at,-0.008091763537349297
H3N2,214803_at,-0.008091763537349297
H3N2,212662_at,-0.008091763537349297
H3N2,201261_x_at,-0.008091763537349297
H3N2,211571_s_at,-0.008091763537349297
H3N2,222346_at,-0.008091763537349297
H3N2,201852_x_at,-0.008091763537349297
H3N2,214520_at,-0.008091763537349297
H3N2,202828_s_at,-0.008091763537349297
H3N2,204421_s_at,-0.008091763537349297
H3N2,209344_at,-0.008091763537349297
H3N2,209462_at,-0.008091763537349297
H3N2,208782_at,-0.008091763537349297
H3N2,207835_at,-0.008091763537349297
H3N2,202709_at,-0.008091763537349297
H3N2,201389_at,-0.008091763537349297
H3N2,209031_at,-0.008091763537349297
H3N2,217430_x_at,-0.008091763537349297
H3N2,215016_x_at,-0.008091763537349297
H3N2,203886_s_at,-0.008091763537349297
H3N2,204136_at,-0.008091763537349297
H3N2,201125_s_at,-0.008091763537349297
H3N2,204083_s_at,-0.008091763537349297
H3N2,210764_s_at,-0.008091763537349297
H3N2,201110_s_at,-0.008091763537349297
H3N2,200827_at,-0.008091763537349297
H3N2,203455_s_at,-0.008091763537349297
H3N2,203085_s_at,-0.008091763537349297
H3N2,209356_x_at,-0.008091763537349297
H3N2,213425_at,-0.008091763537349297
H3N2,208850_s_at,-0.008091763537349297
H3N2,200784_s_at,-0.008091763537349297
H3N2,210512_s_at,-0.008091763537349297
H3N2,206725_x_at,-0.008091763537349297
H3N2,218368_s_at,-0.008091763537349297
H3N2,202267_at,-0.008091763537349297
H3N2,209687_at,-0.008091763537349297
H3N2,204345_at,-0.008091763537349297
H3N2,201615_x_at,-0.008091763537349297
H3N2,206116_s_at,-0.008091763537349297
H3N2,206101_at,-0.008091763537349297
H3N2,203570_at,-0.008091763537349297
H3N2,205116_at,-0.008091763537349297
