TEAM	TIME	CHALLENGE	GENESYMBOL	Pathway
cwruPatho	TIME24	SC3	ANK1	HALLMARK_HEME_METABOLISM
JayHawks	TIME24	SC3	ANK1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	ANK1	HALLMARK_HEME_METABOLISM
burkhajo	TIME24	SC3	ANK1	HALLMARK_HEME_METABOLISM
burkhajo	TIME24	SC3	SPTB	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	SPTB	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	SPTB	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	SPTB	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	BSG	HALLMARK_HEME_METABOLISM
burkhajo	TIME24	SC3	BSG	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	BSG	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	BSG	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	BSG	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	H1F0	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	H1F0	HALLMARK_HEME_METABOLISM
jhou	TIME24	SC3	H1F0	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	H1F0	HALLMARK_HEME_METABOLISM
aydin	TIME24	SC3	TOP1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	CA2	HALLMARK_HEME_METABOLISM
burkhajo	TIME24	SC3	CA2	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	CA2	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	CA2	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	ABCG2	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	ABCG2	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	ABCG2	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	TSPAN5	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	TSPAN5	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	TSPAN5	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	TSPAN5	HALLMARK_HEME_METABOLISM
burkhajo	TIME24	SC3	TSPAN5	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	TSPAN5	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	NFE2	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	NFE2	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	NFE2	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	NFE2	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	SMOX	HALLMARK_HEME_METABOLISM
burkhajo	TIME24	SC3	SMOX	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	SMOX	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	SMOX	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	SMOX	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	SMOX	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	SMOX	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	SMOX	HALLMARK_HEME_METABOLISM
burkhajo	TIME24	SC3	MYL4	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	MYL4	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	MYL4	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	GATA1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	GATA1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	GATA1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	GATA1	HALLMARK_HEME_METABOLISM
burkhajo	TIME24	SC3	GATA1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	GATA1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	GATA1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	KLF1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	KLF1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	KLF1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	KLF1	HALLMARK_HEME_METABOLISM
burkhajo	TIME24	SC3	KLF1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	KLF1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	KLF1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	KLF1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	FBXO9	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	FBXO9	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	FBXO9	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	FBXO9	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	FBXO9	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	FBXO9	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	EPB42	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	EPB42	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	EPB42	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	EPB42	HALLMARK_HEME_METABOLISM
burkhajo	TIME24	SC3	EPB42	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	EPB42	HALLMARK_HEME_METABOLISM
burkhajo	TIME24	SC3	SLC6A8	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	ALAS2	HALLMARK_HEME_METABOLISM
burkhajo	TIME24	SC3	ALAS2	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	ALAS2	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	ALAS2	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	ALAS2	HALLMARK_HEME_METABOLISM
jhou	TIME24	SC3	ALAS2	HALLMARK_HEME_METABOLISM
burkhajo	TIME24	SC3	HBB	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	GYPA	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	GYPA	HALLMARK_HEME_METABOLISM
burkhajo	TIME24	SC3	GYPA	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	GYPA	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	GYPA	HALLMARK_HEME_METABOLISM
SSN_Dream_Team	TIME24	SC3	ENDOD1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	ENDOD1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	TMCC2	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	TMCC2	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	TMCC2	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	TMCC2	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	MBOAT2	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	MBOAT2	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	CLIC2	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	CLIC2	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	GYPB	HALLMARK_HEME_METABOLISM
burkhajo	TIME24	SC3	GYPB	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	GYPB	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	GYPB	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	GYPB	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	GYPB	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	SELENBP1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	SELENBP1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	SELENBP1	HALLMARK_HEME_METABOLISM
burkhajo	TIME24	SC3	SELENBP1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	SELENBP1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	ELL2	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	ELL2	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	ELL2	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	TRIM58	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	TRIM58	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	TRIM58	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	TRIM58	HALLMARK_HEME_METABOLISM
burkhajo	TIME24	SC3	TRIM58	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	HBBP1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	HBBP1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	HBBP1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	HBBP1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	HBBP1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	TAL1	HALLMARK_HEME_METABOLISM
burkhajo	TIME24	SC3	TAL1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	TAL1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	TAL1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	TAL1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	TAL1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	EIF2AK1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	EIF2AK1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	ADIPOR1	HALLMARK_HEME_METABOLISM
burkhajo	TIME24	SC3	ADIPOR1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	ADIPOR1	HALLMARK_HEME_METABOLISM
JayHawks	TIME24	SC3	C3	HALLMARK_HEME_METABOLISM
JayHawks	TIME24	SC3	C3	HALLMARK_HEME_METABOLISM
JayHawks	TIME24	SC3	C3	HALLMARK_HEME_METABOLISM
JayHawks	TIME24	SC3	C3	HALLMARK_HEME_METABOLISM
JayHawks	TIME24	SC3	C3	HALLMARK_HEME_METABOLISM
JayHawks	TIME24	SC3	C3	HALLMARK_HEME_METABOLISM
JayHawks	TIME24	SC3	C3	HALLMARK_HEME_METABOLISM
JayHawks	TIME24	SC3	C3	HALLMARK_HEME_METABOLISM
JayHawks	TIME24	SC3	C3	HALLMARK_HEME_METABOLISM
JayHawks	TIME24	SC3	C3	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	PQLC1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	PQLC1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	PQLC1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	HEBP1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	HEBP1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	BMP2K	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	KLF3	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	KLF3	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	KLF3	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	FAM46C	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	FAM46C	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	FAM46C	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	FAM46C	HALLMARK_HEME_METABOLISM
burkhajo	TIME24	SC3	FAM46C	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	FAM46C	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	FAM46C	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	HBQ1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	HBQ1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	HBQ1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	HBQ1	HALLMARK_HEME_METABOLISM
burkhajo	TIME24	SC3	HBQ1	HALLMARK_HEME_METABOLISM
burkhajo	TIME24	SC3	RNF123	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	RNF123	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	RNF123	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	RNF123	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	RNF123	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	RNF123	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	RNF123	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	OSBP2	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	OSBP2	HALLMARK_HEME_METABOLISM
burkhajo	TIME24	SC3	OSBP2	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	OSBP2	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	OSBP2	HALLMARK_HEME_METABOLISM
SSN_Dream_Team	TIME24	SC3	TRIM10	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	TRIM10	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	TRIM10	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	TRIM10	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	TRIM10	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	TNS1	HALLMARK_HEME_METABOLISM
burkhajo	TIME24	SC3	TNS1	HALLMARK_HEME_METABOLISM
JayHawks	TIME24	SC3	TNS1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	TNS1	HALLMARK_HEME_METABOLISM
JayHawks	TIME24	SC3	TNS1	HALLMARK_HEME_METABOLISM
JayHawks	TIME24	SC3	TNS1	HALLMARK_HEME_METABOLISM
JayHawks	TIME24	SC3	TNS1	HALLMARK_HEME_METABOLISM
JayHawks	TIME24	SC3	TNS1	HALLMARK_HEME_METABOLISM
JayHawks	TIME24	SC3	TNS1	HALLMARK_HEME_METABOLISM
JayHawks	TIME24	SC3	TNS1	HALLMARK_HEME_METABOLISM
JayHawks	TIME24	SC3	TNS1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	TNS1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	TNS1	HALLMARK_HEME_METABOLISM
JayHawks	TIME24	SC3	TNS1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	TNS1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	TNS1	HALLMARK_HEME_METABOLISM
JayHawks	TIME24	SC3	TNS1	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	RANBP10	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	RANBP10	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	RANBP10	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	RANBP10	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	RANBP10	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	RANBP10	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	GLRX5	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	GLRX5	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	GLRX5	HALLMARK_HEME_METABOLISM
burkhajo	TIME24	SC3	GLRX5	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	GLRX5	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	GLRX5	HALLMARK_HEME_METABOLISM
cwruPatho	TIME24	SC3	SIDT2	HALLMARK_HEME_METABOLISM
Aganita	TIME24	SC2	CLEC5A	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	ADM	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	ADORA2B	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	IL18R1	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	MARCO	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	NAMPT	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	RIPK2	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	CLEC5A	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	FPR1	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	IRF7	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	ABCA1	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	AQP9	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	AXL	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	BEST1	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	CALCRL	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	CCL2	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	CCL20	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	CCRL2	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	CD14	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	CD40	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	CHST2	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	CSF3R	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	CXCL10	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	EBI3	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	EDN1	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	EMR1	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	FFAR2	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	FZD5	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	GNA15	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	GP1BA	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	HBEGF	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	HRH1	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	IFITM1	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	IL10	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	IL15	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	IL15RA	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	IL18	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	IL18RAP	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	IL1B	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	ITGB3	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	ITGB8	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	KCNJ2	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	LAMP3	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	LPAR1	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	MMP14	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	MSR1	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	NLRP3	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	PLAUR	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	RGS16	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	SCARF1	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	SCN1B	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	SLC31A2	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	SLC4A4	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	SPHK1	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	STAB1	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	TIMP1	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	TLR1	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	TLR2	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	TNFAIP6	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	TNFRSF1B	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC2	TNFSF9	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	HIF1A	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	TIMP1	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	LDLR	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	LDLR	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	LDLR	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	LDLR	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	LDLR	HALLMARK_INFLAMMATORY_RESPONSE
Neo_Naoned	TIME24	SC2	LY6E	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	IRF1	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	IRF1	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	SERPINE1	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	SERPINE1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC2	TNFSF10	HALLMARK_INFLAMMATORY_RESPONSE
Nautilus	TIME24	SC2	ADM	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC2	RGS1	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	TNFRSF1B	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC2	TNFRSF1B	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	CX3CL1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC2	CX3CL1	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	HBEGF	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	HBEGF	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	HBEGF	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	HBEGF	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	HBEGF	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	HBEGF	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC2	CXCL9	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	F3	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	F3	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	CXCL10	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	CXCL10	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC2	CXCL10	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	CXCL10	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	TLR2	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC2	TLR2	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	LIF	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	LIF	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	LIF	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	LIF	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	LIF	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	LIF	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	LIF	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC2	LIF	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	LIF	HALLMARK_INFLAMMATORY_RESPONSE
SSN_Dream_Team	TIME24	SC2	LCP2	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC2	LCP2	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	GNA15	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	CCL20	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	CCL20	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC2	CCL20	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC2	AQP9	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC2	OSMR	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	MARCO	HALLMARK_INFLAMMATORY_RESPONSE
SunilKumar	TIME24	SC2	ADORA2B	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	ADORA2B	HALLMARK_INFLAMMATORY_RESPONSE
ChristoferF	TIME24	SC2	ADORA2B	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC2	IL15	HALLMARK_INFLAMMATORY_RESPONSE
Nautilus	TIME24	SC2	TNFAIP6	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	P2RY2	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	P2RY2	HALLMARK_INFLAMMATORY_RESPONSE
SunilKumar	TIME24	SC2	P2RY2	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	IL18	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC2	IL18	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	IL18	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	IL18	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC2	CD70	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC2	CD70	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	VIP	HALLMARK_INFLAMMATORY_RESPONSE
Nautilus	TIME24	SC2	IL18R1	HALLMARK_INFLAMMATORY_RESPONSE
